317,297030,0.3571428571428571,0.0,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.37037037037037035
318,92828,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
319,234,0.0,0.9375,0.2777777777777778,0.2564102564102564,0.0,0.37037037037037035
320,140509,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
321,46,1.0714285714285714,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
322,90419,0.7142857142857142,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
323,191862,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.37037037037037035
324,142379,0.0,0.625,0.5555555555555556,0.0,0.6896551724137931,0.0
325,176189,0.0,0.3125,0.5555555555555556,0.5128205128205128,0.3448275862068966,0.0
326,204574,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.0
327,5404,0.7142857142857142,0.3125,0.2777777777777778,0.0,0.0,0.37037037037037035
328,478,0.0,0.0,0.5555555555555556,1.0256410256410255,0.3448275862068966,0.0
329,159473,0.0,0.3125,0.5555555555555556,0.0,0.3448275862068966,0.0
330,203416,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
331,206718,0.0,0.3125,0.2777777777777778,0.0,0.6896551724137931,0.0
332,228341,0.0,0.9375,0.2777777777777778,0.2564102564102564,0.0,0.0
333,140934,0.0,0.0,0.0,0.0,1.3793103448275863,0.0
334,13884,0.0,0.0,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
335,270970,0.3571428571428571,0.0,0.0,0.7692307692307693,0.6896551724137931,0.0
336,223040,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
337,12002,0.0,0.0,0.2777777777777778,0.5128205128205128,0.6896551724137931,0.0
338,213984,0.0,0.625,0.2777777777777778,0.0,0.0,0.0
339,249703,0.0,0.0,0.2777777777777778,0.2564102564102564,0.0,0.0
340,32125,0.0,0.0,0.8333333333333333,0.0,0.0,0.0
341,31105,0.3571428571428571,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
342,19184,0.0,0.0,0.0,0.0,1.0344827586206897,0.0
343,217372,0.3571428571428571,0.9375,0.5555555555555556,0.0,0.6896551724137931,0.0
344,521,0.0,0.0,0.2777777777777778,0.0,0.0,0.37037037037037035
345,26,0.0,0.3125,0.2777777777777778,0.0,0.0,0.37037037037037035
346,1465,0.0,0.0,0.2777777777777778,0.0,1.0344827586206897,0.0
347,372,0.0,0.0,0.0,0.2564102564102564,1.0344827586206897,0.0
348,66188,0.3571428571428571,0.3125,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.0
349,286096,0.3571428571428571,1.25,0.8333333333333333,1.282051282051282,1.3793103448275863,0.7407407407407407
350,40354,0.0,0.625,0.8333333333333333,0.0,0.3448275862068966,0.7407407407407407
351,263918,0.0,0.0,0.2777777777777778,0.0,1.3793103448275863,0.37037037037037035
352,137269,0.7142857142857142,0.0,0.0,0.5128205128205128,0.0,0.0
353,165722,0.0,0.0,0.0,0.0,0.0,0.7407407407407407
354,173064,0.0,0.625,0.0,0.0,0.0,0.37037037037037035
355,902,0.0,0.3125,0.5555555555555556,0.0,0.3448275862068966,0.0
356,66505,0.3571428571428571,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
357,239188,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.37037037037037035
358,38863,0.3571428571428571,0.0,0.0,0.0,0.6896551724137931,0.0
359,42052,0.0,0.3125,0.0,0.2564102564102564,0.0,0.0
360,164153,0.0,0.9375,0.8333333333333333,0.5128205128205128,0.6896551724137931,0.0
361,233078,0.7142857142857142,1.5625,0.8333333333333333,1.282051282051282,0.0,0.7407407407407407
362,198773,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.37037037037037035
363,1382,0.0,0.3125,0.2777777777777778,0.0,0.0,0.0
364,38765,0.0,0.0,0.0,0.2564102564102564,0.0,0.0
365,163968,0.0,0.0,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.37037037037037035
366,102548,0.0,0.625,0.8333333333333333,0.5128205128205128,0.0,0.37037037037037035
367,37628,0.0,0.0,0.2777777777777778,0.0,1.0344827586206897,0.0
368,166669,0.0,0.0,0.0,0.5128205128205128,0.6896551724137931,0.37037037037037035
369,986,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
370,171131,0.0,0.3125,0.8333333333333333,0.0,0.6896551724137931,0.7407407407407407
371,153065,0.0,0.0,0.2777777777777778,0.0,1.0344827586206897,0.0
372,154203,0.3571428571428571,0.0,0.8333333333333333,1.0256410256410255,0.3448275862068966,0.37037037037037035
373,241386,0.0,1.25,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
374,31594,0.0,0.0,0.2777777777777778,0.5128205128205128,0.3448275862068966,0.37037037037037035
375,257499,0.0,0.625,0.5555555555555556,0.5128205128205128,0.0,0.0
376,251219,0.0,1.5625,0.2777777777777778,0.2564102564102564,0.0,0.37037037037037035
377,235488,0.0,0.3125,0.0,0.2564102564102564,0.3448275862068966,0.0
378,143515,0.0,0.3125,0.0,0.5128205128205128,0.6896551724137931,0.0
379,269144,0.0,0.0,0.5555555555555556,0.0,0.6896551724137931,0.37037037037037035
380,12942,0.7142857142857142,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
381,811,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
382,233371,0.3571428571428571,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.37037037037037035
383,878,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
384,107529,0.0,0.9375,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
385,102680,0.0,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.0
386,206940,0.0,0.9375,0.0,0.0,0.3448275862068966,0.0
387,125898,0.0,0.9375,0.5555555555555556,0.5128205128205128,0.3448275862068966,0.0
388,203430,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
389,280811,0.0,0.0,0.2777777777777778,0.0,0.0,0.37037037037037035
390,159581,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
391,6249,0.0,0.0,0.2777777777777778,0.0,1.3793103448275863,0.0
392,154809,0.0,0.3125,0.0,0.2564102564102564,0.0,0.0
393,179071,0.3571428571428571,0.0,0.0,0.0,0.3448275862068966,0.0
394,10630,0.0,1.875,0.8333333333333333,0.5128205128205128,0.6896551724137931,0.7407407407407407
395,131287,0.3571428571428571,1.5625,0.0,0.2564102564102564,0.0,0.37037037037037035
396,192135,0.0,0.625,1.1111111111111112,0.7692307692307693,1.0344827586206897,0.37037037037037035
397,252526,0.0,0.0,0.0,0.0,0.3448275862068966,0.37037037037037035
398,1041,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.0,0.0
399,109276,0.3571428571428571,0.0,0.0,0.7692307692307693,0.0,0.0
400,172,1.0714285714285714,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
401,254640,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
402,238638,0.0,0.3125,0.0,0.0,0.6896551724137931,0.0
403,156566,0.0,0.9375,0.2777777777777778,0.5128205128205128,0.0,0.0
404,280453,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
405,236191,0.3571428571428571,0.0,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.0
406,246900,0.3571428571428571,1.5625,0.8333333333333333,1.282051282051282,0.6896551724137931,0.0
407,3,0.0,0.625,0.0,0.2564102564102564,1.0344827586206897,0.0
408,1125,0.3571428571428571,0.625,0.2777777777777778,0.0,0.0,0.0
409,65781,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
410,67492,0.0,0.9375,0.5555555555555556,0.7692307692307693,0.3448275862068966,0.0
411,194655,0.0,1.25,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
412,121921,0.0,1.875,0.8333333333333333,1.282051282051282,0.6896551724137931,0.0
413,154906,0.0,0.0,0.0,0.2564102564102564,0.6896551724137931,0.0
414,169255,0.0,0.3125,1.1111111111111112,0.2564102564102564,0.3448275862068966,0.0
415,619,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
416,131357,0.0,0.0,0.2777777777777778,0.2564102564102564,1.0344827586206897,0.0
417,140535,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
418,307204,0.0,0.0,0.8333333333333333,0.0,0.6896551724137931,0.0
419,143693,0.0,0.0,0.8333333333333333,0.7692307692307693,1.0344827586206897,0.7407407407407407
420,155987,0.0,0.0,0.5555555555555556,0.0,1.0344827586206897,0.37037037037037035
421,3284,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
422,262712,0.0,0.3125,0.8333333333333333,0.2564102564102564,0.3448275862068966,0.37037037037037035
423,267998,0.0,0.0,0.0,0.2564102564102564,0.0,0.0
424,272739,0.0,0.625,0.5555555555555556,0.0,0.3448275862068966,0.37037037037037035
425,104955,0.0,0.625,0.0,0.2564102564102564,0.3448275862068966,0.0
426,41863,0.0,0.625,0.2777777777777778,0.0,0.0,0.37037037037037035
427,273473,0.0,0.0,0.5555555555555556,0.2564102564102564,1.0344827586206897,0.0
428,466,0.0,0.625,0.2777777777777778,0.0,0.0,0.0
429,30869,0.0,0.625,0.0,0.0,0.3448275862068966,0.0
430,269210,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.0,0.37037037037037035
431,13004,0.0,0.3125,0.0,0.2564102564102564,0.6896551724137931,0.0
432,24509,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
433,72991,0.0,0.0,0.0,0.2564102564102564,1.0344827586206897,0.0
434,199,0.0,0.3125,0.0,0.0,0.3448275862068966,0.0
435,2569,0.0,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
436,24181,0.7142857142857142,0.625,0.2777777777777778,0.5128205128205128,0.0,0.0
437,39351,0.3571428571428571,0.0,0.0,0.2564102564102564,0.0,0.0
438,158600,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
439,31999,0.0,0.625,0.0,0.0,0.0,0.0
440,205418,0.0,0.0,0.0,0.5128205128205128,0.0,0.0
441,123185,0.0,0.9375,0.2777777777777778,0.0,0.0,0.0
442,128996,0.0,1.25,0.5555555555555556,0.7692307692307693,0.0,0.0
443,194607,0.0,0.0,0.0,0.2564102564102564,0.6896551724137931,0.37037037037037035
444,75789,0.0,0.0,0.0,0.2564102564102564,0.3448275862068966,0.0
445,2346,0.0,0.625,0.0,0.0,0.0,0.0
446,157809,0.0,0.3125,0.2777777777777778,0.5128205128205128,0.0,0.7407407407407407
447,30933,0.0,0.0,0.5555555555555556,0.2564102564102564,1.0344827586206897,0.0
448,17396,0.0,0.625,0.5555555555555556,0.2564102564102564,0.6896551724137931,0.0
449,147303,0.0,0.3125,0.0,0.0,0.6896551724137931,0.0
450,216632,0.0,0.0,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
451,284818,0.0,0.0,0.8333333333333333,1.0256410256410255,0.0,0.37037037037037035
452,129437,0.0,0.0,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.37037037037037035
453,3383,0.0,0.625,0.0,0.0,0.0,0.37037037037037035
454,220367,0.0,0.9375,0.8333333333333333,0.2564102564102564,0.0,0.0
455,3201,0.0,0.3125,0.5555555555555556,0.5128205128205128,0.6896551724137931,0.0
456,169794,0.0,0.0,0.2777777777777778,0.5128205128205128,0.0,0.7407407407407407
457,171668,0.0,0.0,0.5555555555555556,0.2564102564102564,0.6896551724137931,0.37037037037037035
458,19857,0.0,0.0,0.0,0.2564102564102564,0.6896551724137931,1.1111111111111112
459,145371,0.0,0.625,1.3888888888888888,0.2564102564102564,0.3448275862068966,0.0
460,136056,0.0,0.0,0.0,0.2564102564102564,0.6896551724137931,0.0
461,219215,0.0,0.0,0.8333333333333333,0.2564102564102564,0.3448275862068966,0.0
462,191977,0.0,0.0,0.2777777777777778,0.5128205128205128,0.6896551724137931,0.0
463,8989,0.0,0.9375,0.0,0.2564102564102564,0.3448275862068966,0.0
464,199,0.0,0.3125,0.0,0.0,0.3448275862068966,0.0
465,26566,1.4285714285714284,0.0,0.2777777777777778,0.0,0.0,0.0
466,22345,0.0,0.625,0.0,0.2564102564102564,0.0,0.0
467,183251,0.0,0.625,0.2777777777777778,0.0,0.6896551724137931,0.37037037037037035
468,48726,0.0,0.9375,0.2777777777777778,0.0,0.0,0.0
469,23540,1.0714285714285714,0.625,0.5555555555555556,0.0,0.3448275862068966,0.0
470,36811,0.0,0.625,0.0,0.2564102564102564,0.3448275862068966,0.0
471,3085,0.0,0.0,0.0,0.0,1.3793103448275863,0.0
472,1403,0.0,0.0,0.2777777777777778,0.0,1.0344827586206897,0.0
473,241724,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.0
474,13642,0.0,0.3125,0.2777777777777778,0.0,0.6896551724137931,0.0
475,191231,0.0,0.625,0.0,0.2564102564102564,0.0,0.0
476,193037,0.0,0.625,1.1111111111111112,0.5128205128205128,0.3448275862068966,0.7407407407407407
477,122515,1.4285714285714284,0.9375,0.8333333333333333,0.2564102564102564,0.6896551724137931,0.7407407407407407
478,192153,0.3571428571428571,0.3125,0.2777777777777778,0.5128205128205128,0.6896551724137931,0.0
479,216734,0.0,0.3125,0.5555555555555556,0.5128205128205128,0.0,0.0
480,20551,0.0,0.625,0.5555555555555556,0.7692307692307693,0.0,0.0
481,22825,0.0,0.625,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.0
482,50,0.0,0.0,0.0,0.0,0.6896551724137931,0.7407407407407407
483,166226,0.0,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.0
484,218530,0.0,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.0
485,27746,0.3571428571428571,0.625,0.2777777777777778,0.0,0.3448275862068966,0.0
486,203417,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
487,2536,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
488,130960,0.0,1.25,0.5555555555555556,0.0,0.3448275862068966,0.0
489,105593,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
490,43570,0.0,0.0,0.2777777777777778,0.0,0.6896551724137931,0.37037037037037035
491,91984,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.0,0.0
492,287954,0.0,0.0,0.2777777777777778,0.2564102564102564,1.0344827586206897,0.37037037037037035
493,168435,0.0,0.0,0.8333333333333333,0.2564102564102564,0.6896551724137931,0.37037037037037035
494,287084,0.0,0.0,0.5555555555555556,0.5128205128205128,0.3448275862068966,0.0
495,256226,0.0,0.0,0.5555555555555556,0.2564102564102564,1.0344827586206897,0.37037037037037035
496,73,0.3571428571428571,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
497,267367,0.0,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.0
498,527,0.0,0.3125,0.0,0.0,0.3448275862068966,0.0
499,21241,0.0,0.9375,0.5555555555555556,0.5128205128205128,1.0344827586206897,0.37037037037037035
500,94362,0.3571428571428571,0.3125,0.2777777777777778,0.2564102564102564,0.6896551724137931,0.0
501,135281,0.3571428571428571,1.25,0.2777777777777778,0.0,0.0,0.0
502,148575,0.0,0.3125,0.0,0.2564102564102564,0.3448275862068966,0.0
503,73761,0.0,0.3125,0.5555555555555556,0.0,0.6896551724137931,0.0
504,269207,0.0,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
505,24417,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
506,40832,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
507,39534,0.0,0.0,0.2777777777777778,0.0,0.6896551724137931,0.37037037037037035
508,182631,0.3571428571428571,0.0,0.5555555555555556,0.0,0.6896551724137931,0.0
509,129051,0.0,0.0,0.0,0.2564102564102564,0.0,0.0
510,193214,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.7407407407407407
511,215341,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
512,241266,0.0,0.0,0.0,0.2564102564102564,0.3448275862068966,0.0
513,204583,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.0
514,4390,0.0,0.625,0.0,0.0,0.3448275862068966,0.0
515,62222,0.0,0.9375,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.37037037037037035
516,169654,0.0,0.625,0.0,0.0,0.0,0.37037037037037035
517,72287,0.0,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
518,34084,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.0
519,2338,0.3571428571428571,0.3125,0.0,0.0,0.3448275862068966,0.37037037037037035
520,234277,0.0,0.0,0.0,0.2564102564102564,0.0,0.0
521,87890,0.3571428571428571,0.0,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
522,151022,0.0,0.0,0.8333333333333333,0.0,0.6896551724137931,0.0
523,296100,0.3571428571428571,0.3125,0.2777777777777778,0.0,1.0344827586206897,0.37037037037037035
524,27173,0.3571428571428571,0.0,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
525,176396,0.0,0.3125,0.0,0.0,1.3793103448275863,0.0
526,304042,0.0,0.3125,0.5555555555555556,0.5128205128205128,0.6896551724137931,0.0
527,12493,0.7142857142857142,0.9375,0.5555555555555556,1.0256410256410255,0.6896551724137931,0.37037037037037035
528,102652,0.0,0.0,0.5555555555555556,0.2564102564102564,0.3448275862068966,0.0
529,234248,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
530,197405,0.0,0.625,0.0,0.0,0.3448275862068966,0.0
531,171273,0.0,0.3125,0.8333333333333333,0.0,0.3448275862068966,0.7407407407407407
532,144592,0.0,0.3125,0.8333333333333333,0.2564102564102564,0.0,0.0
533,151347,0.7142857142857142,0.0,0.2777777777777778,0.0,1.0344827586206897,0.7407407407407407
534,528,0.0,0.625,0.0,0.0,0.3448275862068966,0.0
535,3955,0.0,0.0,0.8333333333333333,0.2564102564102564,1.0344827586206897,0.0
536,17223,0.0,0.625,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
537,8051,0.0,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
538,235591,0.0,0.625,0.0,0.0,0.0,0.0
539,54138,0.7142857142857142,0.625,0.2777777777777778,0.2564102564102564,0.0,0.0
540,91873,0.3571428571428571,0.3125,0.2777777777777778,0.0,0.6896551724137931,0.0
541,5782,0.0,0.0,0.2777777777777778,0.0,0.3448275862068966,0.37037037037037035
542,237792,0.0,0.0,0.0,0.0,1.0344827586206897,0.0
543,284435,0.0,0.625,0.0,0.2564102564102564,0.3448275862068966,0.0
544,256320,0.0,0.0,0.2777777777777778,0.0,0.6896551724137931,0.0
545,21050,0.0,0.625,0.2777777777777778,0.5128205128205128,0.0,0.37037037037037035
546,146439,0.0,0.625,0.5555555555555556,0.5128205128205128,0.0,0.0
547,284378,0.0,0.0,0.0,0.7692307692307693,0.3448275862068966,0.0
548,70919,0.0,1.25,0.2777777777777778,0.5128205128205128,1.0344827586206897,0.37037037037037035
549,212516,0.0,0.3125,0.0,0.2564102564102564,0.6896551724137931,0.0
550,811,0.0,0.0,0.0,0.0,0.6896551724137931,0.0
551,123123,0.0,0.3125,0.8333333333333333,0.2564102564102564,0.3448275862068966,0.0
552,129945,0.3571428571428571,0.625,0.5555555555555556,0.0,0.0,0.0
553,22237,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
554,40760,0.0,0.9375,0.0,0.2564102564102564,0.3448275862068966,0.0
555,220520,0.0,0.0,0.0,0.2564102564102564,0.3448275862068966,0.0
556,161617,0.0,0.0,0.2777777777777778,0.5128205128205128,0.6896551724137931,0.0
557,3439,0.0,0.3125,0.0,0.5128205128205128,0.0,0.0
558,178866,0.0,0.0,0.2777777777777778,0.5128205128205128,0.3448275862068966,0.0
559,30957,0.0,0.0,0.5555555555555556,0.2564102564102564,0.6896551724137931,0.37037037037037035
560,162286,0.3571428571428571,0.0,0.0,0.2564102564102564,1.3793103448275863,0.0
561,70,0.0,0.0,0.2777777777777778,0.0,0.6896551724137931,0.0
562,163413,0.0,0.3125,0.0,0.0,0.3448275862068966,0.0
563,143882,0.0,0.0,0.0,0.0,0.3448275862068966,0.0
564,394,0.0,0.625,0.5555555555555556,0.0,0.3448275862068966,0.0
565,176130,0.0,0.625,1.1111111111111112,0.0,0.3448275862068966,0.0
566,251053,0.0,0.3125,0.0,0.0,1.0344827586206897,0.37037037037037035
567,43528,0.0,0.0,0.0,0.2564102564102564,0.3448275862068966,0.0
568,200057,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.0,0.0
569,142084,0.0,0.3125,0.2777777777777778,0.5128205128205128,0.6896551724137931,0.0
570,125548,0.0,0.0,0.2777777777777778,0.2564102564102564,0.3448275862068966,0.0
571,184151,0.0,0.0,0.5555555555555556,0.5128205128205128,0.6896551724137931,0.0
572,262543,0.0,0.3125,0.5555555555555556,0.0,0.3448275862068966,0.0
573,823,0.0,0.3125,0.2777777777777778,0.2564102564102564,0.6896551724137931,0.0
574,170771,0.0,0.625,1.1111111111111112,0.5128205128205128,0.0,0.0
575,151007,0.0,0.3125,0.5555555555555556,0.2564102564102564,1.0344827586206897,0.0
576,27162,0.0,0.625,0.0,0.0,0.0,0.0
577,1382,0.0,0.3125,0.2777777777777778,0.0,0.0,0.0
578,121288,0.0,0.0,0.5555555555555556,0.0,0.3448275862068966,0.7407407407407407
579,130877,0.0,0.0,0.5555555555555556,0.2564102564102564,0.0,0.0
580,206931,0.0,0.3125,0.2777777777777778,0.0,0.0,0.37037037037037035
581,65901,0.7142857142857142,0.3125,0.2777777777777778,0.0,0.3448275862068966,0.0
582,38453,0.0,0.3125,0.8333333333333333,0.2564102564102564,0.3448275862068966,0.7407407407407407
